job_id,title,company,location,description,experience_level,source,source_url,fetched_at,clean_title,clean_description,extracted_skills,role_category,skills_text
5754497010,Senior Data Scientist,Global Relay Communications Inc. Job on T-Net,"Vancouver, Greater Vancouver","Who we are: For over 25 years, Global Relay has set the standard in enterprise information archiving with industry-leading cloud archiving, surveillance, eDiscovery, and analytics solutions. We securely capture and preserve the communications data of the world's most highly regulated firms, giving them greater visibility and control over their information and ensuring compliance with stringent regulations. Though we offer competitive compensation and benefits and all the other perks one would e…",Senior,adzuna,https://www.adzuna.ca/details/5754497010,2026-06-10T00:03:22.277887+00:00,senior data scientist,"who we are: for over 25 years, global relay has set the standard in enterprise information archiving with industry-leading cloud archiving, surveillance, ediscovery, and analytics solutions. we securely capture and preserve the communications data of the world's most highly regulated firms, giving them greater visibility and control over their information and ensuring compliance with stringent regulations. though we offer competitive compensation and benefits and all the other perks one would e…",[],Data Science,
5738655370,Senior Data Scientist,Global Relay,"Vancouver, Greater Vancouver","Job Description Job Description Who we are: For over 25 years, Global Relay has set the standard in enterprise information archiving with industry-leading cloud archiving, surveillance, eDiscovery, and analytics solutions. We securely capture and preserve the communications data of the world's most highly regulated firms, giving them greater visibility and control over their information and ensuring compliance with stringent regulations. Though we offer competitive compensation and benefits and…",Senior,adzuna,https://www.adzuna.ca/details/5738655370,2026-06-10T00:03:22.277908+00:00,senior data scientist,"job description job description who we are: for over 25 years, global relay has set the standard in enterprise information archiving with industry-leading cloud archiving, surveillance, ediscovery, and analytics solutions. we securely capture and preserve the communications data of the world's most highly regulated firms, giving them greater visibility and control over their information and ensuring compliance with stringent regulations. though we offer competitive compensation and benefits and…",[],Data Science,
5751832307,Senior Data Scientist,Targeted Talent,"Vancouver, Greater Vancouver","Job Description Job Description We are looking for an experienced Senior Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including …",Senior,adzuna,https://www.adzuna.ca/details/5751832307,2026-06-10T00:03:22.277926+00:00,senior data scientist,"job description job description we are looking for an experienced senior data scientist for our client. this is a permanent position that is completely remote! our client is a fintech company based out of vancouver you have: 3 - 5 years experience working in data engineering/data science utilizing r (purrr, tidyr, dplyr, tibble, & the tidyverse) strong analytical skills working with unstructured data sets knowledge of relational (postgresql, mysql, etc.) and non-relational databases (including …",['postgresql'],Data Science,postgresql
5727482889,Data Scientist,Valnet Inc.,"Saint-Laurent, Montréal","Data Scientist Location: Onsite - Montreal Who we are: Valnet looking for a Data Scientist to join our Tech team. In this role, you will design and deploy AI systems that improve how a large-scale digital publishing organization operates and grows. You will work cross-functionally with editorial, audience, and revenue teams to identify high-leverage opportunities and ship AI-driven solutions that create measurable impact. This is a build-and-ship role - not research. Your work goes live. It get…",Mid Level,adzuna,https://www.adzuna.ca/details/5727482889,2026-06-10T00:03:23.158966+00:00,data scientist,"data scientist location: onsite - montreal who we are: valnet looking for a data scientist to join our tech team. in this role, you will design and deploy ai systems that improve how a large-scale digital publishing organization operates and grows. you will work cross-functionally with editorial, audience, and revenue teams to identify high-leverage opportunities and ship ai-driven solutions that create measurable impact. this is a build-and-ship role - not research. your work goes live. it get…",[],Data Science,
5732306262,Data Scientist,Targeted Talent,"Montréal, Québec","Job Description Job Description We are looking for a Junior to Intermediate Data Scientist for our client. This is a permanent position that is remote to start with later relocation to Calgary or Winnipeg . Our client is a global enterprise company with a product that you've likely used. The role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. You'll also be working on a diverse range of supply and demand …",Entry Level,adzuna,https://www.adzuna.ca/details/5732306262,2026-06-10T00:03:23.159016+00:00,data scientist,"job description job description we are looking for a junior to intermediate data scientist for our client. this is a permanent position that is remote to start with later relocation to calgary or winnipeg . our client is a global enterprise company with a product that you've likely used. the role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. you'll also be working on a diverse range of supply and demand …",[],Data Science,
5720838229,Data Scientist,Aversan,"Saint-Laurent, Montréal","Data Scientist Aversan Inc. ( www.aversan.com ) is a trusted multi-service engineering and electronics manufacturing company. Aversan delivers leading-edge and reliable safety-critical electronics and software systems to the aerospace, defence, and space industries. We are currently seeking a qualified Data Scientist to join our team to support Operational Excellence initiatives within Global Procurement and Supply Management (GPSM). Your primary mission will be to structure, analyze, and autom…",Senior,adzuna,https://www.adzuna.ca/details/5720838229,2026-06-10T00:03:23.159040+00:00,data scientist,"data scientist aversan inc. ( www.aversan.com ) is a trusted multi-service engineering and electronics manufacturing company. aversan delivers leading-edge and reliable safety-critical electronics and software systems to the aerospace, defence, and space industries. we are currently seeking a qualified data scientist to join our team to support operational excellence initiatives within global procurement and supply management (gpsm). your primary mission will be to structure, analyze, and autom…",[],Data Science,
5743958393,Data Scientist,Groupe Dynamite,"Mont-Royal, Montréal","OverviewGroupe Dynamite Inc. (GDI) is a Montréal-based, public company of integrated omni-channel brands, designing and distributing accessible, trend-forward fashion for women since 1975.Our mission of ""Empowering YOU to be YOU, one outfit at a time"" is brought to life through the GARAGE and DYNAMITE banners and represents the consumer-centric core of GDI's long-standing success as a leading retailer in North America.Today, GDI operates nearly 300 stores across Canada and the United States, as…",Senior,adzuna,https://www.adzuna.ca/details/5743958393,2026-06-10T00:03:23.159063+00:00,data scientist,"overviewgroupe dynamite inc. (gdi) is a montréal-based, public company of integrated omni-channel brands, designing and distributing accessible, trend-forward fashion for women since 1975.our mission of ""empowering you to be you, one outfit at a time"" is brought to life through the garage and dynamite banners and represents the consumer-centric core of gdi's long-standing success as a leading retailer in north america.today, gdi operates nearly 300 stores across canada and the united states, as…",[],Data Science,
5751833303,Data Scientist,Targeted Talent,"Montréal, Québec","Job Description Job Description We are looking for an experienced Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including MongoDB…",Mid Level,adzuna,https://www.adzuna.ca/details/5751833303,2026-06-10T00:03:23.159086+00:00,data scientist,"job description job description we are looking for an experienced data scientist for our client. this is a permanent position that is completely remote! our client is a fintech company based out of vancouver you have: 3 - 5 years experience working in data engineering/data science utilizing r (purrr, tidyr, dplyr, tibble, & the tidyverse) strong analytical skills working with unstructured data sets knowledge of relational (postgresql, mysql, etc.) and non-relational databases (including mongodb…",['postgresql'],Data Science,postgresql
5732308670,Data Scientist,Targeted Talent,"Calgary, Calgary region","Job Description Job Description We are looking for a Junior to Intermediate Data Scientist for our client. This is a permanent position that is remote to start with later relocation to Calgary or Winnipeg . Our client is a global enterprise company with a product that you've likely used. The role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. You'll also be working on a diverse range of supply and demand …",Entry Level,adzuna,https://www.adzuna.ca/details/5732308670,2026-06-10T00:03:24.047326+00:00,data scientist,"job description job description we are looking for a junior to intermediate data scientist for our client. this is a permanent position that is remote to start with later relocation to calgary or winnipeg . our client is a global enterprise company with a product that you've likely used. the role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. you'll also be working on a diverse range of supply and demand …",[],Data Science,
5751833636,Data Scientist,Targeted Talent,"Calgary, Calgary region","Job Description Job Description We are looking for an experienced Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including MongoDB…",Mid Level,adzuna,https://www.adzuna.ca/details/5751833636,2026-06-10T00:03:24.047378+00:00,data scientist,"job description job description we are looking for an experienced data scientist for our client. this is a permanent position that is completely remote! our client is a fintech company based out of vancouver you have: 3 - 5 years experience working in data engineering/data science utilizing r (purrr, tidyr, dplyr, tibble, & the tidyverse) strong analytical skills working with unstructured data sets knowledge of relational (postgresql, mysql, etc.) and non-relational databases (including mongodb…",['postgresql'],Data Science,postgresql
5697282345,Data Scientist,Insight Global,"Calgary, Calgary region","Job Description We are hiring a Data Scientist for a full-time, permanent role, based in Calgary. In this role, you will own the full lifecycle of data products-from ideation and complex modeling through deployment, monitoring, and iteration-while enabling business teams to maximize impact. You'll work on high-impact FinTech problems spanning fraud mitigation, credit risk, and growth optimization, partnering closely with cross-functional teams to translate complex business problems into product…",Mid Level,adzuna,https://www.adzuna.ca/details/5697282345,2026-06-10T00:03:24.047402+00:00,data scientist,"job description we are hiring a data scientist for a full-time, permanent role, based in calgary. in this role, you will own the full lifecycle of data products-from ideation and complex modeling through deployment, monitoring, and iteration-while enabling business teams to maximize impact. you'll work on high-impact fintech problems spanning fraud mitigation, credit risk, and growth optimization, partnering closely with cross-functional teams to translate complex business problems into product…",['monitoring'],Data Science,monitoring
5751830518,Senior Data Scientist,Targeted Talent,"Calgary, Calgary region","Job Description Job Description We are looking for an experienced Senior Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including …",Senior,adzuna,https://www.adzuna.ca/details/5751830518,2026-06-10T00:03:24.047422+00:00,senior data scientist,"job description job description we are looking for an experienced senior data scientist for our client. this is a permanent position that is completely remote! our client is a fintech company based out of vancouver you have: 3 - 5 years experience working in data engineering/data science utilizing r (purrr, tidyr, dplyr, tibble, & the tidyverse) strong analytical skills working with unstructured data sets knowledge of relational (postgresql, mysql, etc.) and non-relational databases (including …",['postgresql'],Data Science,postgresql
5757743840,Data Science Manager,Deloitte,"Calgary, Calgary region","Job Type: Permanent Work Model: Hybrid Reference code: 133499 Primary Location: Calgary, AB All Available Locations: Calgary, AB; Edmonton, AB; Vancouver, BC; Victoria, BC Our Purpose At Deloitte, our Purpose is to make an impact that matters. We exist to inspire and help our people, organizations, communities, and countries to thrive by building a better future. Our work underpins a prosperous society where people can find meaning and opportunity. It builds consumer and business confidence, em…",Senior,adzuna,https://www.adzuna.ca/details/5757743840,2026-06-10T00:03:24.047443+00:00,data science manager,"job type: permanent work model: hybrid reference code: 133499 primary location: calgary, ab all available locations: calgary, ab; edmonton, ab; vancouver, bc; victoria, bc our purpose at deloitte, our purpose is to make an impact that matters. we exist to inspire and help our people, organizations, communities, and countries to thrive by building a better future. our work underpins a prosperous society where people can find meaning and opportunity. it builds consumer and business confidence, em…",[],Analytics,
5733003648,Data Scientist,Targeted Talent,"Ottawa, Ottawa region","Job Description Job Description We are looking for a Junior to Intermediate Data Scientist for our client. This is a permanent position that is remote to start with later relocation to Calgary or Winnipeg . Our client is a global enterprise company with a product that you've likely used. The role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. You'll also be working on a diverse range of supply and demand …",Entry Level,adzuna,https://www.adzuna.ca/details/5733003648,2026-06-10T00:03:24.873604+00:00,data scientist,"job description job description we are looking for a junior to intermediate data scientist for our client. this is a permanent position that is remote to start with later relocation to calgary or winnipeg . our client is a global enterprise company with a product that you've likely used. the role will be responsible for delivering high quality data science models, and the logistical challenges around improving a profitable service. you'll also be working on a diverse range of supply and demand …",[],Data Science,
5751836592,Data Scientist,Targeted Talent,"Ottawa, Ottawa region","Job Description Job Description We are looking for an experienced Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including MongoDB…",Mid Level,adzuna,https://www.adzuna.ca/details/5751836592,2026-06-10T00:03:24.873659+00:00,data scientist,"job description job description we are looking for an experienced data scientist for our client. this is a permanent position that is completely remote! our client is a fintech company based out of vancouver you have: 3 - 5 years experience working in data engineering/data science utilizing r (purrr, tidyr, dplyr, tibble, & the tidyverse) strong analytical skills working with unstructured data sets knowledge of relational (postgresql, mysql, etc.) and non-relational databases (including mongodb…",['postgresql'],Data Science,postgresql
5649427580,Data Scientist,Fujitsu,"Ottawa, Ottawa region","Data Scientist Job Location: Ottawa, Ontario Location Flexibility: Primary Location Only Req Id: 5073 Posting Start Date: 1/28/26 Fujitsu Canada is seeking a full-time, permanent Data Scientist to support enterprise-scale Knowledge Management (KM) modernization projects. This role focuses on AI/ML/NLP development, semantic enrichment, and data transformation in hybrid environments, contributing to the delivery of intelligent, scalable KM solutions. Responsibilities  Design and implement AI/ML m…",Mid Level,adzuna,https://www.adzuna.ca/details/5649427580,2026-06-10T00:03:24.873688+00:00,data scientist,"data scientist job location: ottawa, ontario location flexibility: primary location only req id: 5073 posting start date: 1/28/26 fujitsu canada is seeking a full-time, permanent data scientist to support enterprise-scale knowledge management (km) modernization projects. this role focuses on ai/ml/nlp development, semantic enrichment, and data transformation in hybrid environments, contributing to the delivery of intelligent, scalable km solutions. responsibilities design and implement ai/ml m…",['nlp'],Data Science,nlp
5753453851,Data Scientist,Own the Podium,"Ottawa, Ottawa region","OWN THE PODIUM SEEKS A DATA SCIENTIST Position: Data Scientist Reports to: Directly to the Manager, Data Science and Analytics Location: Fully remote within Canada and some domestic travel may be required. Must be flexible for evening/weekend commitments as needed. Job Type: Full Time Application Deadline: June 12, 2026 About Own the Podium Own the Podium is a not-for-profit organization that provides leadership for Canadian sports to achieve sustainable and improved podium performances at the …",Senior,adzuna,https://www.adzuna.ca/details/5753453851,2026-06-10T00:03:24.873707+00:00,data scientist,"own the podium seeks a data scientist position: data scientist reports to: directly to the manager, data science and analytics location: fully remote within canada and some domestic travel may be required. must be flexible for evening/weekend commitments as needed. job type: full time application deadline: june 12, 2026 about own the podium own the podium is a not-for-profit organization that provides leadership for canadian sports to achieve sustainable and improved podium performances at the …",[],Data Science,
5751834138,Senior Data Scientist,Targeted Talent,"Ottawa, Ottawa region","Job Description Job Description We are looking for an experienced Senior Data Scientist for our client. This is a permanent position that is completely remote! Our client is a fintech company based out of Vancouver You Have: 3 - 5 Years experience working in Data Engineering/Data Science utilizing R (purrr, tidyr, dplyr, tibble, & the tidyverse) Strong analytical skills working with unstructured data sets Knowledge of relational (PostgreSQL, MySQL, etc.) and non-relational databases (including …",Senior,adzuna,https://www.adzuna.ca/details/5751834138,2026-06-10T00:03:24.873725+00:00,senior data scientist,"job description job description we are looking for an experienced senior data scientist for our client. this is a permanent position that is completely remote! our client is a fintech company based out of vancouver you have: 3 - 5 years experience working in data engineering/data science utilizing r (purrr, tidyr, dplyr, tibble, & the tidyverse) strong analytical skills working with unstructured data sets knowledge of relational (postgresql, mysql, etc.) and non-relational databases (including …",['postgresql'],Data Science,postgresql
5730058940,AWS Serverless Cloud Engineer,Astra North Infoteck Inc.,"Toronto, Ontario","Role: AWS Serverless Cloud Engineer Location: Toronto Office Hybrid: 2 days in office a week Qty: 2 Skills: Digital : Cloud DevOps Experience: 7 years Must-Haves: 1) AWS Cloud Platform Support Engineer  Payment Domain Experience: Troubleshooting Experience of AWS Serverless services like Lambda, API Gateway, ECS, ECR, RDS, DynamoDB, SNS, SQS, Kinesis, Cognito, Service Catalog, IAM, VPC, CloudWatch, Event Bridge, S3 AWS Infrastructure knowledge – VPC, EC2, S3, Lambda, NACL, Security Group and ne…",Mid Level,adzuna,https://www.adzuna.ca/details/5730058940,2026-06-10T00:03:25.898745+00:00,aws serverless cloud engineer,"role: aws serverless cloud engineer location: toronto office hybrid: 2 days in office a week qty: 2 skills: digital : cloud devops experience: 7 years must-haves: 1) aws cloud platform support engineer payment domain experience: troubleshooting experience of aws serverless services like lambda, api gateway, ecs, ecr, rds, dynamodb, sns, sqs, kinesis, cognito, service catalog, iam, vpc, cloudwatch, event bridge, s3 aws infrastructure knowledge – vpc, ec2, s3, lambda, nacl, security group and ne…","['aws', 's3', 'lambda', 'ec2', 'cloudwatch']",Cloud/AWS,"aws, s3, lambda, ec2, cloudwatch"
5742943293,AWS Cloud Data Platform Engineer,Astra North Infoteck Inc.,"Toronto, Ontario","Key Skills: · Terraform · PySpark · AWS DevOps · Automation Role Description: · Lead end-to-end migration of legacy Sybase applications to AWS cloud. · Define migration strategies: rehost, re-platform, or re-architect. · Design secure, scalable, and cost-optimized AWS architectures. · Build and modernize solutions using microservices and cloud-native patterns. · Develop ETL pipelines using AWS Glue, PySpark, and move data to S3, Redshift, Athena. · Handle large-scale data migration with strong …",Senior,adzuna,https://www.adzuna.ca/details/5742943293,2026-06-10T00:03:25.898820+00:00,aws cloud data platform engineer,"key skills: · terraform · pyspark · aws devops · automation role description: · lead end-to-end migration of legacy sybase applications to aws cloud. · define migration strategies: rehost, re-platform, or re-architect. · design secure, scalable, and cost-optimized aws architectures. · build and modernize solutions using microservices and cloud-native patterns. · develop etl pipelines using aws glue, pyspark, and move data to s3, redshift, athena. · handle large-scale data migration with strong …","['aws', 's3', 'terraform', 'redshift', 'pyspark', 'etl']",Cloud/AWS,"aws, s3, terraform, redshift, pyspark, etl"
5737493705,AWS Backend Developer,Lioness Strategic Solutions,"Toronto, Ontario","Job Description Job Description Position Title: AWS Backend Developer Location: Toronto, ON (Hybrid – 2–3 days onsite per week; mandatory Tuesday & Thursday) Duration: ASAP – November, 2026 Hours: 7.5 hours/day Position Overview We are seeking a Senior AWS Backend Developer to design, build, and support scalable, secure, and cloud-native backend services. This is a hands-on role with strong ownership across architecture, development, deployment, and production support within a modern AWS enviro…",Senior,adzuna,https://www.adzuna.ca/details/5737493705,2026-06-10T00:03:25.898854+00:00,aws backend developer,"job description job description position title: aws backend developer location: toronto, on (hybrid – 2–3 days onsite per week; mandatory tuesday & thursday) duration: asap – november, 2026 hours: 7.5 hours/day position overview we are seeking a senior aws backend developer to design, build, and support scalable, secure, and cloud-native backend services. this is a hands-on role with strong ownership across architecture, development, deployment, and production support within a modern aws enviro…",['aws'],Software Engineering,aws
5737492534,AWS Security Specialist,Worthland,"Toronto, Ontario","Job Description Job Description AWS Security Specialist / Senior Cloud Security Engineer About the Client Our client is a globally operated cryptocurrency exchange with 1,000 employees, offering spot, futures, copy trading, and wealth management products. The team is predominantly Mandarin-speaking and operates fully remote across multiple time zones. The company is rapidly expanding and investing heavily in security infrastructure. Role Overview We are looking for a senior AWS Security Special…",Senior,adzuna,https://www.adzuna.ca/details/5737492534,2026-06-10T00:03:25.898889+00:00,aws security specialist,"job description job description aws security specialist / senior cloud security engineer about the client our client is a globally operated cryptocurrency exchange with 1,000 employees, offering spot, futures, copy trading, and wealth management products. the team is predominantly mandarin-speaking and operates fully remote across multiple time zones. the company is rapidly expanding and investing heavily in security infrastructure. role overview we are looking for a senior aws security special…",['aws'],Cloud/AWS,aws
5674444749,Senior Devops Engineer,SRED.io,"Toronto, Ontario","We’re looking for a high-performance Senior DevOps Engineer who knows how to build, scale, and secure cloud-native systems. More than just maintenance, we need a hands-on pro who thrives on automation, uptime, and speed. What You’ll Do: Architect and optimize AWS-based infrastructure for microservices (Lambda, ECS, etc.) Design and manage secure, efficient deployment pipelines and development environments, implementing CI/CD workflows in Bitbucket with integrated automated testing and QA Take o…",Senior,adzuna,https://www.adzuna.ca/details/5674444749,2026-06-10T00:03:25.898925+00:00,senior devops engineer,"we’re looking for a high-performance senior devops engineer who knows how to build, scale, and secure cloud-native systems. more than just maintenance, we need a hands-on pro who thrives on automation, uptime, and speed. what you’ll do: architect and optimize aws-based infrastructure for microservices (lambda, ecs, etc.) design and manage secure, efficient deployment pipelines and development environments, implementing ci/cd workflows in bitbucket with integrated automated testing and qa take o…","['aws', 'lambda', 'ci/cd']",Cloud/AWS,"aws, lambda, ci/cd"
5737494086,AWS Security Specialist,Worthland,"Vancouver, Greater Vancouver","Job Description Job Description AWS Security Specialist / Senior Cloud Security Engineer About the Client Our client is a globally operated cryptocurrency exchange with 1,000 employees, offering spot, futures, copy trading, and wealth management products. The team is predominantly Mandarin-speaking and operates fully remote across multiple time zones. The company is rapidly expanding and investing heavily in security infrastructure. Role Overview We are looking for a senior AWS Security Special…",Senior,adzuna,https://www.adzuna.ca/details/5737494086,2026-06-10T00:03:26.915746+00:00,aws security specialist,"job description job description aws security specialist / senior cloud security engineer about the client our client is a globally operated cryptocurrency exchange with 1,000 employees, offering spot, futures, copy trading, and wealth management products. the team is predominantly mandarin-speaking and operates fully remote across multiple time zones. the company is rapidly expanding and investing heavily in security infrastructure. role overview we are looking for a senior aws security special…",['aws'],Cloud/AWS,aws
5752635891,Platform Engineer - Cloud Networking,BALLY’S INTRALOT SA,"Vancouver, Greater Vancouver","Join INTRALOT as a Platform Engineer - Cloud Networking (AWS) - Powering Gaming Experiences! At INTRALOT, we shape the future of gaming through innovation and technology. Our global presence, diverse culture, and dynamic teams set the foundation for a people-first strategy. We’re looking for a Platform Engineer - Cloud Networking (AWS). Are you a passionate professional ready to take the next step in your career? At Intralot Canada we're transforming the gaming industry with scalable, reliable…",Mid Level,adzuna,https://www.adzuna.ca/details/5752635891,2026-06-10T00:03:26.915808+00:00,platform engineer - cloud networking,"join intralot as a platform engineer - cloud networking (aws) - powering gaming experiences! at intralot, we shape the future of gaming through innovation and technology. our global presence, diverse culture, and dynamic teams set the foundation for a people-first strategy. we’re looking for a platform engineer - cloud networking (aws). are you a passionate professional ready to take the next step in your career? at intralot canada we're transforming the gaming industry with scalable, reliable…",['aws'],Cloud/AWS,aws
5737500370,AWS Security Specialist,Worthland,"Montréal, Québec","Job Description Job Description AWS Security Specialist / Senior Cloud Security Engineer About the Client Our client is a globally operated cryptocurrency exchange with 1,000 employees, offering spot, futures, copy trading, and wealth management products. The team is predominantly Mandarin-speaking and operates fully remote across multiple time zones. The company is rapidly expanding and investing heavily in security infrastructure. Role Overview We are looking for a senior AWS Security Special…",Senior,adzuna,https://www.adzuna.ca/details/5737500370,2026-06-10T00:03:27.541688+00:00,aws security specialist,"job description job description aws security specialist / senior cloud security engineer about the client our client is a globally operated cryptocurrency exchange with 1,000 employees, offering spot, futures, copy trading, and wealth management products. the team is predominantly mandarin-speaking and operates fully remote across multiple time zones. the company is rapidly expanding and investing heavily in security infrastructure. role overview we are looking for a senior aws security special…",['aws'],Cloud/AWS,aws
5737490996,AWS Security Specialist,Worthland,"Calgary, Calgary region","Job Description Job Description AWS Security Specialist / Senior Cloud Security Engineer About the Client Our client is a globally operated cryptocurrency exchange with 1,000 employees, offering spot, futures, copy trading, and wealth management products. The team is predominantly Mandarin-speaking and operates fully remote across multiple time zones. The company is rapidly expanding and investing heavily in security infrastructure. Role Overview We are looking for a senior AWS Security Special…",Senior,adzuna,https://www.adzuna.ca/details/5737490996,2026-06-10T00:03:28.112488+00:00,aws security specialist,"job description job description aws security specialist / senior cloud security engineer about the client our client is a globally operated cryptocurrency exchange with 1,000 employees, offering spot, futures, copy trading, and wealth management products. the team is predominantly mandarin-speaking and operates fully remote across multiple time zones. the company is rapidly expanding and investing heavily in security infrastructure. role overview we are looking for a senior aws security special…",['aws'],Cloud/AWS,aws
5738105859,Backend Developer,Deloitte,"Toronto, Ontario","Job Type: Permanent Work Model: Hybrid Reference code: 133045 Primary Location: Toronto, ON All Available Locations: Toronto, ON Our Purpose At Deloitte, our Purpose is to make an impact that matters. We exist to inspire and help our people, organizations, communities, and countries to thrive by building a better future. Our work underpins a prosperous society where people can find meaning and opportunity. It builds consumer and business confidence, empowers organizations to find imaginative wa…",Mid Level,adzuna,https://www.adzuna.ca/details/5738105859,2026-06-10T00:03:29.300089+00:00,backend developer,"job type: permanent work model: hybrid reference code: 133045 primary location: toronto, on all available locations: toronto, on our purpose at deloitte, our purpose is to make an impact that matters. we exist to inspire and help our people, organizations, communities, and countries to thrive by building a better future. our work underpins a prosperous society where people can find meaning and opportunity. it builds consumer and business confidence, empowers organizations to find imaginative wa…",[],Software Engineering,
5728387683,Backend Developer,Nabu Casa,"Toronto, Ontario","About Nabu Casa Nabu Casa, Inc was founded in 2018 by the founders of both Home Assistant , the open source home automation platform, and Home Assistant OS , the operating system that turns your device into a smart home hub powered by Home Assistant. These projects have seen an immense growth and have helped shape DIY home automation communities around the world. After being involved in the Internet of Things industry for many years, we realized that there is a need for a cloud service that aim…",Entry Level,adzuna,https://www.adzuna.ca/details/5728387683,2026-06-10T00:03:29.300125+00:00,backend developer,"about nabu casa nabu casa, inc was founded in 2018 by the founders of both home assistant , the open source home automation platform, and home assistant os , the operating system that turns your device into a smart home hub powered by home assistant. these projects have seen an immense growth and have helped shape diy home automation communities around the world. after being involved in the internet of things industry for many years, we realized that there is a need for a cloud service that aim…",[],Software Engineering,
5718872919,Senior Backend Developer,Sangoma,"Toronto, Ontario","Built it. Scale it. Own it. Sangoma is excited to announce an opening for a Senior Backend Developer to join our talented team. As a recognized leader in business communications solutions, we strive to provide innovative and effective services that empower businesses to thrive. In this role, you will be responsible for designing and implementing robust backend systems that support our comprehensive suite of UCaaS products. While this is a remote position, we are looking for someone in either ea…",Senior,adzuna,https://www.adzuna.ca/details/5718872919,2026-06-10T00:03:29.300144+00:00,senior backend developer,"built it. scale it. own it. sangoma is excited to announce an opening for a senior backend developer to join our talented team. as a recognized leader in business communications solutions, we strive to provide innovative and effective services that empower businesses to thrive. in this role, you will be responsible for designing and implementing robust backend systems that support our comprehensive suite of ucaas products. while this is a remote position, we are looking for someone in either ea…",[],Software Engineering,
5750796923,Java Backend Developer,CYNET SYSTEMS,"Toronto, Ontario",Job Overview: We are seeking a Java Backend Developer to build and maintain scalable backend applications and APIs. Requirement/Must Have: Experience with Java and Spring Boot. Knowledge of REST APIs and SQL databases. Familiarity with Git and Agile practices. Strong problem-solving skills.,Mid Level,adzuna,https://www.adzuna.ca/details/5750796923,2026-06-10T00:03:29.300159+00:00,java backend developer,job overview: we are seeking a java backend developer to build and maintain scalable backend applications and apis. requirement/must have: experience with java and spring boot. knowledge of rest apis and sql databases. familiarity with git and agile practices. strong problem-solving skills.,"['sql', 'rest apis', 'java']",Software Engineering,"sql, rest apis, java"
5542149799,.NET Backend Developer,Futuretek,"Toronto, Ontario",".NET Backend Developer (with Hardware Integration Experience) Location: Toronto >>> on site / in office Monday to Friday Position Overview: We are seeking a skilled .NET Backend Developer with experience in hardware integration. In this role, you will focus on developing and maintaining backend services using C# (.NET), and integrating peripheral devices such as printers, bill validators, and buttons via communication protocols like RS232 and USB. This position requires strong problem-solving s…",Mid Level,adzuna,https://www.adzuna.ca/details/5542149799,2026-06-10T00:03:29.300180+00:00,.net backend developer,".net backend developer (with hardware integration experience) location: toronto >>> on site / in office monday to friday position overview: we are seeking a skilled .net backend developer with experience in hardware integration. in this role, you will focus on developing and maintaining backend services using c# (.net), and integrating peripheral devices such as printers, bill validators, and buttons via communication protocols like rs232 and usb. this position requires strong problem-solving s…",[],Software Engineering,
